id,comercio,tipo_gasto,Prob. gasto,Monto estimado,Fecha esperada aprox
1f198781f20d59e1bef4e4ce6f17c332e384a6c8,SPOTIFY,patrón,1.0,19.66,2023-02-11 12:00:00.000000000
1f198781f20d59e1bef4e4ce6f17c332e384a6c8,STARBUCKS,patrón,1.0,15.522,2023-02-12 18:00:00.000000000
1f198781f20d59e1bef4e4ce6f17c332e384a6c8,TELCEL,patrón,1.0,74.68,2023-02-01 12:00:00.000000000
1f28ccc615fd3728b28b03270fad3515df299bde,AMAZON,fijo,1.0,15.06,2023-03-01 16:00:00.000028800
1f28ccc615fd3728b28b03270fad3515df299bde,AMAZON,fijo,1.0,23.1,2023-02-20 12:00:00.000000000
1f28ccc615fd3728b28b03270fad3515df299bde,SPOTIFY,fijo,1.0,15.06,2023-02-26 12:00:00.000000000
1f28ccc615fd3728b28b03270fad3515df299bde,OXXO GAS,patrón,1.0,107.56666666666666,2023-02-11 12:00:00.000000000
1f28ccc615fd3728b28b03270fad3515df299bde,TULOTERO,patrón,1.0,6.086764705882352,2023-01-30 16:00:00.000028800
1f44a491bb83cf8201accbe64e4044edce21644a,DISNEY PLUS,fijo,1.0,34.59,2023-02-16 12:00:00.000000000
1f44a491bb83cf8201accbe64e4044edce21644a,UBER,fijo,1.0,8.28,2023-02-28 12:00:00.000000000
1f44a491bb83cf8201accbe64e4044edce21644a,DIDI FOOD,patrón,1.0,39.64395348837209,2023-01-31 04:00:00.000028800
1f44a491bb83cf8201accbe64e4044edce21644a,DIDI RIDES,patrón,1.0,11.470588235294118,2023-01-10 03:00:00.000000000
1f44a491bb83cf8201accbe64e4044edce21644a,DISNEY PLUS,patrón,1.0,34.59,2023-02-16 12:00:00.000000000
1f44a491bb83cf8201accbe64e4044edce21644a,NETFLIX,patrón,1.0,35.74,2023-02-05 12:00:00.000000000
1f44a491bb83cf8201accbe64e4044edce21644a,UBER,patrón,1.0,12.140642201834861,2023-01-30 20:26:40.000012800
205f300d7419d89f8b0b8d524ae98b069a4e6b9f,GOOGLE YOUTUBEPREMIUM,fijo,1.0,32.29,2023-02-09 12:00:00.000000000
205f300d7419d89f8b0b8d524ae98b069a4e6b9f,GOOGLE YOUTUBEPREMIUM,patrón,1.0,32.29,2023-02-09 12:00:00.000000000
20c35f25b3b6227cbd5e2a34f6fa5e593bbf349e,MICROSOFT,patrón,1.0,34.59,2023-01-18 18:00:00.000000000
20d7979a08e914f774e4ee0582e9c52610b368aa,GOOGLE YOUTUBEPREMIUM,fijo,1.0,32.29,2023-02-01 12:00:00.000000000
20d7979a08e914f774e4ee0582e9c52610b368aa,GOOGLE YOUTUBEPREMIUM,patrón,1.0,32.29,2023-02-01 12:00:00.000000000
20d7979a08e914f774e4ee0582e9c52610b368aa,NETFLIX,patrón,1.0,12.383333333333333,2023-02-08 12:00:00.000000000
20d7979a08e914f774e4ee0582e9c52610b368aa,OXXO GAS,patrón,1.0,43.50071428571429,2023-01-26 01:50:46.153852800
20d7979a08e914f774e4ee0582e9c52610b368aa,UBRPAGOSMEX,patrón,1.0,19.5104,2022-12-31 12:00:00.000000000
20de823b21be5a247d51c93ba27258cf36e6ad6e,ITUNES,fijo,1.0,5.41,2023-02-12 12:00:00.000000000
20de823b21be5a247d51c93ba27258cf36e6ad6e,ITUNES,fijo,1.0,5.87,2023-02-14 12:00:00.000000000
20de823b21be5a247d51c93ba27258cf36e6ad6e,OXXO,patrón,1.0,11.3024,2023-02-01 12:00:00.000000000
20de823b21be5a247d51c93ba27258cf36e6ad6e,PARCO,patrón,1.0,3.476470588235294,2023-02-03 19:30:00.000000000
20de823b21be5a247d51c93ba27258cf36e6ad6e,RAPPI,patrón,1.0,14.831666666666663,2023-01-28 08:43:38.181849600
20de823b21be5a247d51c93ba27258cf36e6ad6e,SEARS,patrón,1.0,99.80333333333334,2023-02-10 00:00:00.000000000
21482b6be8d84111b1ef25f2f248b12833c316ba,AMAZON,fijo,1.0,5.87,2023-02-06 12:00:00.000000000
21482b6be8d84111b1ef25f2f248b12833c316ba,AMAZON,fijo,1.0,12.76,2023-02-16 12:00:00.000000000
21482b6be8d84111b1ef25f2f248b12833c316ba,AMAZON,fijo,1.0,23.1,2023-02-14 12:00:00.000000000
21482b6be8d84111b1ef25f2f248b12833c316ba,ITUNES,fijo,1.0,20.81,2023-02-12 12:00:00.000000000
21482b6be8d84111b1ef25f2f248b12833c316ba,ITUNES,fijo,1.0,23.1,2023-02-05 12:00:00.000000000
21482b6be8d84111b1ef25f2f248b12833c316ba,MICROSOFT,fijo,1.0,19.77,2023-02-18 12:00:00.000000000
21482b6be8d84111b1ef25f2f248b12833c316ba,MICROSOFT,patrón,1.0,19.77,2023-02-18 12:00:00.000000000
217e3f98440eac6df428d352131e68af76d84080,SPOTIFY,fijo,1.0,15.06,2023-02-01 12:00:00.000000000
217e3f98440eac6df428d352131e68af76d84080,MERCADO PAGO,patrón,1.0,5.204545454545455,2023-02-04 00:00:00.000000000
217e3f98440eac6df428d352131e68af76d84080,SPOTIFY,patrón,1.0,15.06,2023-02-01 12:00:00.000000000
217e3f98440eac6df428d352131e68af76d84080,TELCEL,patrón,1.0,17.47,2023-02-12 07:59:59.999971200
21a634e5c4dc9c243a5d48a09814b55da8695048,AMAZON,fijo,1.0,7.02,2023-02-08 12:00:00.000000000
21a634e5c4dc9c243a5d48a09814b55da8695048,AMAZON,fijo,1.0,9.32,2023-02-10 12:00:00.000000000
21a634e5c4dc9c243a5d48a09814b55da8695048,AMAZON PRIME,fijo,1.0,11.62,2023-02-14 12:00:00.000000000
21a634e5c4dc9c243a5d48a09814b55da8695048,MERCADO PAGO,fijo,1.0,3.92,2023-02-19 12:00:00.000000000
21a634e5c4dc9c243a5d48a09814b55da8695048,UBER,fijo,1.0,8.28,2023-02-06 12:00:00.000000000
21a634e5c4dc9c243a5d48a09814b55da8695048,AMAZON PRIME,patrón,1.0,11.62,2023-02-14 12:00:00.000000000
21a634e5c4dc9c243a5d48a09814b55da8695048,DIDI RIDES,patrón,1.0,19.011923076923075,2023-01-31 16:28:14.117663999
21a634e5c4dc9c243a5d48a09814b55da8695048,RENTAMOVISTAR,patrón,1.0,119.93333333333334,2023-02-23 00:00:00.000000000
21a634e5c4dc9c243a5d48a09814b55da8695048,UBER,patrón,1.0,17.093189655172413,2023-01-29 18:59:28.695667200
21b2406ac19e643f6875f4a895aa44df537d4dc8,CANVA,fijo,1.0,17.36,2023-02-28 12:00:00.000000000
21b2406ac19e643f6875f4a895aa44df537d4dc8,ITUNES,fijo,1.0,5.87,2023-02-15 12:00:00.000000000
21b2406ac19e643f6875f4a895aa44df537d4dc8,ITUNES,fijo,1.0,20.81,2023-01-31 12:00:00.000000000
21b2406ac19e643f6875f4a895aa44df537d4dc8,MICROSOFT,fijo,1.0,34.59,2023-02-27 12:00:00.000000000
21b2406ac19e643f6875f4a895aa44df537d4dc8,CANVA,patrón,1.0,17.36,2023-02-28 12:00:00.000000000
21b2406ac19e643f6875f4a895aa44df537d4dc8,MICROSOFT,patrón,1.0,34.59,2023-02-23 16:00:00.000028800
21b2406ac19e643f6875f4a895aa44df537d4dc8,RAPPIPRO,patrón,1.0,12.76,2023-02-13 00:00:00.000000000
21edbd2c54a64bcfb9ad0226eef2cdf10b660d64,AMAZON PRIME,fijo,1.0,11.62,2023-01-29 07:59:59.999971200
21edbd2c54a64bcfb9ad0226eef2cdf10b660d64,APPLE,fijo,1.0,2.19,2023-02-19 12:00:00.000000000
21edbd2c54a64bcfb9ad0226eef2cdf10b660d64,GOOGLE ONE,fijo,1.0,5.87,2023-02-22 12:00:00.000000000
21edbd2c54a64bcfb9ad0226eef2cdf10b660d64,GOOGLE ONE,patrón,1.0,5.87,2023-02-22 12:00:00.000000000
21edbd2c54a64bcfb9ad0226eef2cdf10b660d64,MICROSOFT,patrón,1.0,20.81,2023-02-03 00:00:00.000000000
21edbd2c54a64bcfb9ad0226eef2cdf10b660d64,NETFLIX,patrón,1.0,27.7,2023-02-19 12:00:00.000000000
21edbd2c54a64bcfb9ad0226eef2cdf10b660d64,URBANI,patrón,1.0,8.622941176470588,2023-01-19 18:00:00.000000000
22da312490a4c7baecab07d8bb025504dac58461,SPOTIFY,fijo,1.0,15.06,2023-01-31 12:00:00.000000000
22da312490a4c7baecab07d8bb025504dac58461,TOTAL PLAY,fijo,1.0,133.27,2023-01-31 12:00:00.000000000
22da312490a4c7baecab07d8bb025504dac58461,MAX,patrón,1.0,15.173333333333332,2023-02-17 00:00:00.000000000
22da312490a4c7baecab07d8bb025504dac58461,NETFLIX,patrón,1.0,36.88999999999999,2023-02-28 12:00:00.000000000
22da312490a4c7baecab07d8bb025504dac58461,SPOTIFY,patrón,1.0,15.06,2023-01-31 12:00:00.000000000
22da312490a4c7baecab07d8bb025504dac58461,TOTAL PLAY,patrón,1.0,133.27,2023-01-31 12:00:00.000000000
22da312490a4c7baecab07d8bb025504dac58461,UBER EATS,patrón,1.0,54.72818181818182,2023-02-02 16:48:00.000000000
23024a49aa80c0885777892528f446c9999b584c,AMAZON PRIME,fijo,1.0,11.62,2023-02-06 12:00:00.000000000
23024a49aa80c0885777892528f446c9999b584c,APPLE,fijo,1.0,5.87,2023-02-22 12:00:00.000000000
23024a49aa80c0885777892528f446c9999b584c,GOOGLE ONE,fijo,1.0,5.87,2023-02-01 12:00:00.000000000
23024a49aa80c0885777892528f446c9999b584c,AMAZON PRIME,patrón,1.0,11.62,2023-01-14 15:00:00.000000000
23024a49aa80c0885777892528f446c9999b584c,GOOGLE ONE,patrón,1.0,5.87,2023-02-01 12:00:00.000000000
2303c8a4a887bdd51802cefa99536766bf3de584,AMAZON PRIME,fijo,1.0,11.62,2023-02-24 12:00:00.000000000
2303c8a4a887bdd51802cefa99536766bf3de584,GOOGLE YOUTUBEPREMIUM,fijo,1.0,32.29,2023-02-05 12:00:00.000000000
2303c8a4a887bdd51802cefa99536766bf3de584,AMAZON PRIME,patrón,1.0,11.62,2023-02-24 12:00:00.000000000
2303c8a4a887bdd51802cefa99536766bf3de584,GOOGLE YOUTUBEPREMIUM,patrón,1.0,32.29,2023-02-05 12:00:00.000000000
2303c8a4a887bdd51802cefa99536766bf3de584,IZZI,patrón,1.0,70.32,2023-02-13 00:00:00.000000000
23b4e6e36404db8e6d71d31d60512f26acd785e7,GOOGLE ONE,fijo,1.0,5.87,2023-02-21 12:00:00.000000000
23b4e6e36404db8e6d71d31d60512f26acd785e7,GOOGLE YOUTUBE,fijo,1.0,16.21,2023-02-02 12:00:00.000000000
23b4e6e36404db8e6d71d31d60512f26acd785e7,AMAZON,patrón,1.0,38.13272727272727,2023-01-31 02:24:00.000000000
23b4e6e36404db8e6d71d31d60512f26acd785e7,APPLE,patrón,1.0,16.709999999999997,2023-02-12 12:00:00.000000000
23b4e6e36404db8e6d71d31d60512f26acd785e7,GOOGLE ONE,patrón,1.0,5.87,2023-02-21 12:00:00.000000000
23b4e6e36404db8e6d71d31d60512f26acd785e7,GOOGLE YOUTUBE,patrón,1.0,16.21,2023-02-02 12:00:00.000000000
23b4e6e36404db8e6d71d31d60512f26acd785e7,MICROSOFT,patrón,1.0,34.59,2023-02-14 00:00:00.000000000
23cfcad88d9e8dd7a03532256a62af5196887dfb,7 ELEVEN,patrón,1.0,8.28736842105263,2023-02-04 02:39:59.999990400
241250af04d9772831b4b9f6d39d311b562f2976,AMAZON PRIME,fijo,1.0,11.62,2023-03-01 16:00:00.000028800
241250af04d9772831b4b9f6d39d311b562f2976,SPOTIFY,fijo,1.0,23.1,2023-02-26 12:00:00.000000000
241250af04d9772831b4b9f6d39d311b562f2976,AMAZON PRIME,patrón,1.0,11.62,2023-03-01 16:00:00.000028800
241250af04d9772831b4b9f6d39d311b562f2976,MELIMAS,patrón,1.0,5.97,2023-03-01 00:00:00.000000000
241250af04d9772831b4b9f6d39d311b562f2976,SPOTIFY,patrón,1.0,23.100000000000005,2023-02-26 12:00:00.000000000
241250af04d9772831b4b9f6d39d311b562f2976,UBER,patrón,1.0,23.583333333333332,2023-02-15 12:00:00.000000000
248ed02cf2aaf651bec13d4560f4eea3e159bb2b,AMAZON,fijo,1.0,5.99,2023-02-10 12:00:00.000000000
248ed02cf2aaf651bec13d4560f4eea3e159bb2b,MELIMAS,patrón,1.0,15.160000000000002,2023-02-18 00:00:00.000000000
248ed02cf2aaf651bec13d4560f4eea3e159bb2b,NETFLIX,patrón,1.0,35.74,2023-02-10 12:00:00.000000000
248ed02cf2aaf651bec13d4560f4eea3e159bb2b,OXXO,patrón,1.0,14.193999999999999,2023-01-18 07:59:59.999971200
248ed02cf2aaf651bec13d4560f4eea3e159bb2b,TELCEL,patrón,1.0,219.945,2023-02-23 16:00:00.000028800
248ed02cf2aaf651bec13d4560f4eea3e159bb2b,TELMEX,patrón,1.0,69.06,2023-02-21 00:00:00.000000000
24ab4d5471cd5dc3ea7c448f48d4af894996c9d6,AMAZON PRIME,fijo,1.0,11.62,2023-02-09 12:00:00.000000000
24ab4d5471cd5dc3ea7c448f48d4af894996c9d6,ITUNES,fijo,1.0,5.87,2023-02-08 12:00:00.000000000
24ab4d5471cd5dc3ea7c448f48d4af894996c9d6,AMAZON PRIME,patrón,1.0,11.62,2023-02-09 12:00:00.000000000
24ab4d5471cd5dc3ea7c448f48d4af894996c9d6,OXXO GAS,patrón,1.0,90.92666666666666,2023-02-13 00:00:00.000000000
25a5b5f5cdcd75129e80d9b267f309eb720281d2,AMAZON,fijo,1.0,23.1,2023-02-03 12:00:00.000000000
25a5b5f5cdcd75129e80d9b267f309eb720281d2,AMAZON PRIME,fijo,1.0,11.62,2023-02-10 12:00:00.000000000
25a5b5f5cdcd75129e80d9b267f309eb720281d2,AMAZON PRIME,patrón,1.0,11.62,2023-02-10 12:00:00.000000000
25a5b5f5cdcd75129e80d9b267f309eb720281d2,AT&T,patrón,1.0,67.14,2023-02-24 00:00:00.000000000
25a5b5f5cdcd75129e80d9b267f309eb720281d2,NETFLIX,patrón,1.0,26.55,2023-02-08 12:00:00.000000000
25a5b5f5cdcd75129e80d9b267f309eb720281d2,TOTAL PLAY,patrón,1.0,144.26333333333332,2023-02-24 12:00:00.000000000
25a5b5f5cdcd75129e80d9b267f309eb720281d2,WALMART,patrón,1.0,85.59615384615384,2023-01-22 04:00:00.000028800
25b4deea3e686cc2056b3f5e5cd6955b9dafa4fa,TOTAL PLAY,fijo,1.0,70.2,2023-02-16 12:00:00.000000000
25b4deea3e686cc2056b3f5e5cd6955b9dafa4fa,OXXO GAS,patrón,1.0,114.13333333333334,2023-02-06 19:12:00.000000000
25b4deea3e686cc2056b3f5e5cd6955b9dafa4fa,TOTAL PLAY,patrón,1.0,70.2,2023-02-16 12:00:00.000000000
2645c45560663c2aaa72b3dde41c2a0f773707c0,AMAZON PRIME,fijo,1.0,11.62,2023-02-22 12:00:00.000000000
2645c45560663c2aaa72b3dde41c2a0f773707c0,AMAZON PRIME,patrón,1.0,11.62,2023-02-22 12:00:00.000000000
2645c45560663c2aaa72b3dde41c2a0f773707c0,NETFLIX,patrón,1.0,26.55,2023-02-13 12:00:00.000000000
2645c45560663c2aaa72b3dde41c2a0f773707c0,TELCEL,patrón,1.0,32.29,2023-02-02 00:00:00.000000000
2645c45560663c2aaa72b3dde41c2a0f773707c0,TOTALPLAY,patrón,1.0,129.74,2023-02-02 00:00:00.000000000
26bd3b964d3291294d0420e2fb8f3b6bb0710e07,AMAZON,fijo,1.0,15.06,2023-02-20 12:00:00.000000000
26bd3b964d3291294d0420e2fb8f3b6bb0710e07,AMAZON PRIME,fijo,1.0,11.62,2023-02-25 12:00:00.000000000
26bd3b964d3291294d0420e2fb8f3b6bb0710e07,GOOGLE,fijo,1.0,33.33,2023-01-31 12:00:00.000000000
26bd3b964d3291294d0420e2fb8f3b6bb0710e07,GOOGLE ONE,fijo,1.0,4.15,2023-02-12 12:00:00.000000000
26bd3b964d3291294d0420e2fb8f3b6bb0710e07,GOOGLE YOUTUBE,fijo,1.0,3.57,2023-02-20 12:00:00.000000000
26bd3b964d3291294d0420e2fb8f3b6bb0710e07,GOOGLE YOUTUBE,fijo,1.0,16.21,2023-02-26 12:00:00.000000000
26bd3b964d3291294d0420e2fb8f3b6bb0710e07,ALLIANZ MEXICO,patrón,1.0,841.87,2023-02-24 12:00:00.000000000
26bd3b964d3291294d0420e2fb8f3b6bb0710e07,AMAZON PRIME,patrón,1.0,11.62,2023-02-25 12:00:00.000000000
26bd3b964d3291294d0420e2fb8f3b6bb0710e07,GOOGLE,patrón,1.0,33.33,2023-01-31 12:00:00.000000000
26bd3b964d3291294d0420e2fb8f3b6bb0710e07,GOOGLE ONE,patrón,1.0,4.15,2023-02-12 12:00:00.000000000
26bd3b964d3291294d0420e2fb8f3b6bb0710e07,MELIMAS,patrón,1.0,15.16,2023-02-28 00:00:00.000000000
26bd3b964d3291294d0420e2fb8f3b6bb0710e07,NETFLIX,patrón,1.0,26.55,2023-02-13 12:00:00.000000000
26bd3b964d3291294d0420e2fb8f3b6bb0710e07,TELCEL,patrón,1.0,69.06,2023-02-14 12:00:00.000000000
26bd3b964d3291294d0420e2fb8f3b6bb0710e07,TELMEX,patrón,1.0,69.06,2023-02-21 00:00:00.000000000
26e6f432359c188d9a090fac1d70ec2ededb9a18,AMAZON PRIME,fijo,1.0,11.62,2023-02-17 12:00:00.000000000
26e6f432359c188d9a090fac1d70ec2ededb9a18,GOOGLE ONE,fijo,1.0,4.15,2023-02-26 12:00:00.000000000
26e6f432359c188d9a090fac1d70ec2ededb9a18,GOOGLE YOUTUBEPREMIUM,fijo,1.0,16.21,2023-02-14 12:00:00.000000000
26e6f432359c188d9a090fac1d70ec2ededb9a18,AMAZON PRIME,patrón,1.0,11.62,2023-02-17 12:00:00.000000000
26e6f432359c188d9a090fac1d70ec2ededb9a18,GOOGLE ONE,patrón,1.0,4.15,2023-02-26 12:00:00.000000000
26e6f432359c188d9a090fac1d70ec2ededb9a18,GOOGLE YOUTUBEPREMIUM,patrón,1.0,16.21,2023-02-14 12:00:00.000000000
26e6f432359c188d9a090fac1d70ec2ededb9a18,IZZI,patrón,1.0,50.78666666666667,2023-02-12 12:00:00.000000000
26e6f432359c188d9a090fac1d70ec2ededb9a18,LIVERPOOL,patrón,1.0,132.04,2023-01-29 00:00:00.000000000
2727b75e57d0da973bdab1ef3a8920f051304214,AMAZON,fijo,1.0,5.99,2023-02-10 12:00:00.000000000
2727b75e57d0da973bdab1ef3a8920f051304214,SMARTFIT,fijo,1.0,48.21,2023-02-19 12:00:00.000000000
2727b75e57d0da973bdab1ef3a8920f051304214,DIDI FOOD,patrón,1.0,8.17,2023-02-04 00:00:00.000000000
2727b75e57d0da973bdab1ef3a8920f051304214,DIDIFOOD,patrón,1.0,18.345999999999997,2023-02-06 10:39:59.999961600
2727b75e57d0da973bdab1ef3a8920f051304214,SMARTFIT,patrón,1.0,48.21,2023-02-19 12:00:00.000000000
2727b75e57d0da973bdab1ef3a8920f051304214,STARBUCKS,patrón,1.0,16.88,2023-01-18 09:36:00.000000000
274c51d3abefa1daf83dca06579b138da2df6e7b,APPLE,fijo,1.0,5.87,2023-02-18 12:00:00.000000000
274c51d3abefa1daf83dca06579b138da2df6e7b,APPLE,fijo,1.0,15.06,2023-02-28 12:00:00.000000000
274c51d3abefa1daf83dca06579b138da2df6e7b,APPLE,patrón,1.0,10.465,2023-02-12 04:48:00.000000000
274c51d3abefa1daf83dca06579b138da2df6e7b,MAX,patrón,1.0,15.173333333333332,2023-02-12 00:00:00.000000000
274c51d3abefa1daf83dca06579b138da2df6e7b,MELIMAS,patrón,1.0,15.160000000000002,2023-02-03 00:00:00.000000000
27727d01ee4cf82c3672eff51d5b9f5f74bbeb59,MEGACABLE,patrón,1.0,92.15000000000002,2023-02-07 00:00:00.000000000
27727d01ee4cf82c3672eff51d5b9f5f74bbeb59,NETFLIX,patrón,1.0,11.62,2023-01-24 12:42:21.176496000
27727d01ee4cf82c3672eff51d5b9f5f74bbeb59,TELCEL,patrón,1.0,7.903333333333333,2023-02-06 19:12:00.000000000
277b819b9d6259254f3cf2044ca41bd2e8022e64,AMAZON,fijo,1.0,11.62,2023-01-24 04:48:00.000000000
277b819b9d6259254f3cf2044ca41bd2e8022e64,AMAZON PRIME,fijo,1.0,11.62,2023-02-10 12:00:00.000000000
277b819b9d6259254f3cf2044ca41bd2e8022e64,AMAZON PRIME,fijo,1.0,11.62,2023-02-13 12:00:00.000000000
277b819b9d6259254f3cf2044ca41bd2e8022e64,AMAZON PRIME,patrón,1.0,11.62,2023-02-02 15:31:45.882393600
277b819b9d6259254f3cf2044ca41bd2e8022e64,DIDI,patrón,1.0,13.34,2023-01-31 00:00:00.000000000
277b819b9d6259254f3cf2044ca41bd2e8022e64,NETFLIX,patrón,1.0,11.747222222222222,2023-01-08 14:07:03.529401600
2835cbd471a6385d418906a3c170e77585629388,AMAZON PRIME,fijo,1.0,11.62,2023-02-11 12:00:00.000000000
2835cbd471a6385d418906a3c170e77585629388,SPOTIFY,fijo,1.0,19.66,2023-02-27 12:00:00.000000000
2835cbd471a6385d418906a3c170e77585629388,AMAZON PRIME,patrón,1.0,11.62,2023-02-11 12:00:00.000000000
2835cbd471a6385d418906a3c170e77585629388,MELIMAS,patrón,1.0,15.160000000000002,2023-02-21 00:00:00.000000000
2835cbd471a6385d418906a3c170e77585629388,MI ATT,patrón,1.0,46.21,2023-01-31 12:00:00.000000000
2835cbd471a6385d418906a3c170e77585629388,OXXO GAS,patrón,1.0,38.351111111111116,2023-02-09 09:00:00.000000000
2835cbd471a6385d418906a3c170e77585629388,SPOTIFY,patrón,1.0,19.66,2023-02-27 12:00:00.000000000
2866a43d62f992328f063167fa2daa8810bf94b9,AMAZON,fijo,1.0,15.06,2023-02-25 12:00:00.000000000
2866a43d62f992328f063167fa2daa8810bf94b9,AMAZON,patrón,1.0,13.016,2023-01-31 10:17:08.571465600
2866a43d62f992328f063167fa2daa8810bf94b9,TELCEL,patrón,1.0,8.921111111111111,2023-02-06 03:00:00.000000000
2866a43d62f992328f063167fa2daa8810bf94b9,UBER,patrón,1.0,8.019090909090908,2023-01-21 21:42:51.428592000
289d2b963afabda42dc982496ade21528d9f65e4,AMAZON PRIME,fijo,1.0,11.62,2023-02-07 07:59:59.999971200
289d2b963afabda42dc982496ade21528d9f65e4,RAPPIPRO,fijo,1.0,12.76,2023-01-28 07:59:59.999971200
289d2b963afabda42dc982496ade21528d9f65e4,SPOTIFY,fijo,1.0,15.06,2023-02-27 12:00:00.000000000
289d2b963afabda42dc982496ade21528d9f65e4,CINEPOLIS,patrón,1.0,28.103333333333335,2023-01-14 04:48:00.000000000
289d2b963afabda42dc982496ade21528d9f65e4,DIDI FOOD,patrón,1.0,21.981739130434782,2023-01-31 20:43:38.181849600
289d2b963afabda42dc982496ade21528d9f65e4,MICROSOFT,patrón,1.0,20.81,2023-02-26 00:00:00.000000000
289d2b963afabda42dc982496ade21528d9f65e4,ROKU,patrón,1.0,23.100000000000005,2023-02-15 00:00:00.000000000
289d2b963afabda42dc982496ade21528d9f65e4,UBER EATS,patrón,1.0,29.78263157894737,2023-01-29 18:40:00.000019200
28a3eff389a45a7a97524442728afe0bd4e0fa79,GOOGLE ONE,fijo,1.0,4.15,2023-02-11 12:00:00.000000000
28b25d8e7386973d2f37a308cd998baaaadd94b8,AMAZON PRIME,fijo,1.0,11.62,2023-02-03 12:00:00.000000000
28b25d8e7386973d2f37a308cd998baaaadd94b8,AMAZON PRIME,fijo,1.0,11.62,2023-02-06 12:00:00.000000000
28b25d8e7386973d2f37a308cd998baaaadd94b8,AMAZON PRIME,patrón,1.0,11.62,2023-01-25 21:49:05.454537600
28b25d8e7386973d2f37a308cd998baaaadd94b8,MICROSOFT,patrón,1.0,34.59,2023-01-30 04:30:00.000000000
28be368eb32c6f0d0678f565aea52b3514244184,GOOGLE ONE,fijo,1.0,5.87,2023-02-06 12:00:00.000000000
28be368eb32c6f0d0678f565aea52b3514244184,GOOGLE ONE,patrón,1.0,5.87,2023-02-06 12:00:00.000000000
28be368eb32c6f0d0678f565aea52b3514244184,TELCEL,patrón,1.0,38.42333333333334,2023-02-02 00:00:00.000000000
290b6978affa092119737bfd95e47c2494de946f,UBER EATS,patrón,1.0,20.578541666666666,2023-01-30 13:16:35.744649600
29479889c8261b0049d9ed7a9b938d2983b15995,UBER EATS,patrón,1.0,37.682307692307695,2023-01-29 19:59:59.999971200
2966b3f7fe735ecb30e21e1a747a616bd84c32ea,GOOGLE ONE,patrón,1.0,3.9322222222222223,2023-01-06 09:52:56.470598400
2966b3f7fe735ecb30e21e1a747a616bd84c32ea,KUESKI PAY,patrón,1.0,150.01999999999998,2023-01-31 09:36:00.000000000
298d41a93ab1b0da3975e94d3fe4fa179b147ac5,ADOBE,fijo,1.0,32.05,2023-02-21 12:00:00.000000000
298d41a93ab1b0da3975e94d3fe4fa179b147ac5,GOOGLE ONE,fijo,1.0,4.15,2023-02-22 12:00:00.000000000
298d41a93ab1b0da3975e94d3fe4fa179b147ac5,GOOGLE YOUTUBEPREMIUM,fijo,1.0,16.21,2023-02-01 12:00:00.000000000
298d41a93ab1b0da3975e94d3fe4fa179b147ac5,SMARTFIT,fijo,1.0,60.24,2023-02-19 12:00:00.000000000
298d41a93ab1b0da3975e94d3fe4fa179b147ac5,ADOBE,patrón,1.0,32.05,2023-02-21 12:00:00.000000000
298d41a93ab1b0da3975e94d3fe4fa179b147ac5,GOOGLE ONE,patrón,1.0,4.15,2023-02-22 12:00:00.000000000
298d41a93ab1b0da3975e94d3fe4fa179b147ac5,GOOGLE YOUTUBEPREMIUM,patrón,1.0,16.21,2023-02-01 12:00:00.000000000
298d41a93ab1b0da3975e94d3fe4fa179b147ac5,NETFLIX,patrón,1.0,12.765,2023-03-01 16:00:00.000028800
298d41a93ab1b0da3975e94d3fe4fa179b147ac5,SMARTFIT,patrón,1.0,60.24,2023-02-19 12:00:00.000000000
298d41a93ab1b0da3975e94d3fe4fa179b147ac5,TELMEX,patrón,1.0,74.8,2023-02-07 12:00:00.000000000
2a121f5823747346124738360203b75cbd14c141,AMAZON,fijo,1.0,23.1,2023-02-15 12:00:00.000000000
2a121f5823747346124738360203b75cbd14c141,AMAZON PRIME,fijo,1.0,11.62,2023-02-08 12:00:00.000000000
2a121f5823747346124738360203b75cbd14c141,RAPPIPRO,fijo,1.0,12.76,2023-02-05 12:00:00.000000000
2a121f5823747346124738360203b75cbd14c141,AMAZON,patrón,1.0,23.100000000000005,2023-02-15 12:00:00.000000000
2a121f5823747346124738360203b75cbd14c141,AMAZON PRIME,patrón,1.0,11.62,2023-02-08 12:00:00.000000000
2a121f5823747346124738360203b75cbd14c141,RAPPIPRO,patrón,1.0,12.76,2023-02-05 12:00:00.000000000
2a121f5823747346124738360203b75cbd14c141,SPOTIFY,patrón,1.0,15.06,2023-03-02 00:00:00.000000000
2a1bb0006a4eaaf1678eea5aa5bfac1d68b5a2f4,SPOTIFY,fijo,1.0,19.66,2023-02-09 12:00:00.000000000
2a1bb0006a4eaaf1678eea5aa5bfac1d68b5a2f4,TOTAL PLAY,fijo,1.0,88.59,2023-02-10 12:00:00.000000000
2a1bb0006a4eaaf1678eea5aa5bfac1d68b5a2f4,MELIMAS,patrón,1.0,15.160000000000002,2023-02-22 00:00:00.000000000
2a1bb0006a4eaaf1678eea5aa5bfac1d68b5a2f4,NETFLIX,patrón,1.0,34.47666666666667,2023-02-16 12:00:00.000000000
2a1bb0006a4eaaf1678eea5aa5bfac1d68b5a2f4,PARCO,patrón,1.0,5.23875,2023-01-14 03:25:42.857155200
2a1bb0006a4eaaf1678eea5aa5bfac1d68b5a2f4,SPOTIFY,patrón,1.0,19.66,2023-02-09 12:00:00.000000000
