id,comercio,monto,frecuencia_dias,std_monto,n_tx,fecha_ultima_tx,y,monto_real,id_municipio,id_estado,fecha_nacimiento_year,fecha_nacimiento_month,fecha_nacimiento_age_days,fecha_alta_year,fecha_alta_month,fecha_alta_age_days,tipo_gasto_fijo,tipo_gasto_patrón,tipo_persona_Persona Fisica Con Actividad Empresarial,tipo_persona_Persona Fisica Sin Actividad Empresarial,genero_ ,genero_F,genero_M,actividad_empresarial_ADMINISTRACION DE INMUEBLES,actividad_empresarial_AGENCIA DE PUBLICIDAD,actividad_empresarial_AGENTE DE SEGUROS,actividad_empresarial_AMA DE CASA,actividad_empresarial_COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,actividad_empresarial_COMPRA VENTA DE HARDWARE SOFTWARE Y ARTCULOS COMPUTACIONALES,actividad_empresarial_COMPRA VENTA DE ROPA,actividad_empresarial_COMPRAVENTA DE ARTICULOS DE FERRETERIA,actividad_empresarial_CONSTRUCCION DE INMUEBLES,actividad_empresarial_DESPACHO DE OTROS PROFESIONISTAS,actividad_empresarial_EMPLEADO DE GOBIERNO,actividad_empresarial_EMPLEADO DEL SECTOR INDUSTRIAL,actividad_empresarial_EMPLEADO DEL SECTOR SERVICIOS,actividad_empresarial_ESTABLECIMIENTOS PRIVADOS DE INSTRUCCION EDUCACION CULTURA E INVESTIGACION,actividad_empresarial_ESTABLECIMIENTOS PUBLICOS DE INSTRUCCION EDUCACION SUBPROFESIONAL YPROFESIONAL CULTURA E INVESTIGACION,actividad_empresarial_ESTUDIANTE,actividad_empresarial_JUBILADO,actividad_empresarial_ORGANIZACIONES DE ABOGADOS MEDICOS INGENIEROS Y OTRAS ASOCIACIONES DE PROFESIONALES,actividad_empresarial_PREPARACION DE TIERRAS DE CULTIVO Y OTROS SERVICIOS AGRICOLAS,actividad_empresarial_PRESTACION DE OTROS SERVICIOS TECNICOS,actividad_empresarial_PROFESIONISTA INDEPENDIENTE,actividad_empresarial_SERVICIOS ADMINISTRATIVOS DE TRAMITE Y COBRANZA INCLUSO ESCRITORIOS PUBLICOS,actividad_empresarial_SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS,actividad_empresarial_SERVICIOS DE ASESORIA Y ESTUDIOS TECNICOS DE ARQUITECTURA E INGENIERIA INCLUSO DISEO INDUSTRIAL,actividad_empresarial_SERVICIOS DE CONTADURIA Y AUDITORIA INCLUSO TENEDURIA DE LIBROS,actividad_empresarial_SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS,actividad_empresarial_TELEDIFUSORA,actividad_empresarial_TIENDA DE ABARROTES Y MISCELANEA,actividad_empresarial_TRANSPORTE DE CARGA FORANEA
5ae12c63593f0c14c4e9d5b834d036ed4df3f891,GOOGLE,13.91,30.416666666666668,0.0,13,2023-01-09,0,0.0,6519039,65,1984,3,14271,2019,12,1208,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ae12c63593f0c14c4e9d5b834d036ed4df3f891,GOOGLE,45.62,30.4,0.0,11,2022-11-12,0,0.0,6519039,65,1984,3,14271,2019,12,1208,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ae12c63593f0c14c4e9d5b834d036ed4df3f891,NETFLIX,34.59,33.77777777777778,0.0,10,2022-11-29,0,0.0,6519039,65,1984,3,14271,2019,12,1208,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ae12c63593f0c14c4e9d5b834d036ed4df3f891,SPOTIFY,19.66,30.416666666666668,0.0,13,2023-01-08,0,0.0,6519039,65,1984,3,14271,2019,12,1208,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b637354ca7629bff586b749cacd18bc9f8f9c52,MERCADO PAGO,71.4,46.0,0.0,3,2022-08-16,0,0.0,5206007,52,1977,12,16528,2020,5,1063,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5b637354ca7629bff586b749cacd18bc9f8f9c52,TELMEX,40.34,102.0,0.0,4,2023-01-14,0,0.0,5206007,52,1977,12,16528,2020,5,1063,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5c116b0c425ef3ee1e7198ab237b5fdb588cddaa,APPLE,2.19,30.5,0.0,5,2023-01-20,0,0.0,5105035,51,1985,6,13789,2021,4,713,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5c116b0c425ef3ee1e7198ab237b5fdb588cddaa,GOOGLE ONE,4.15,30.666666666666668,0.0,4,2023-01-17,0,0.0,5105035,51,1985,6,13789,2021,4,713,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5c116b0c425ef3ee1e7198ab237b5fdb588cddaa,SPOTIFY,15.06,30.6,0.0,11,2023-01-14,0,0.0,5105035,51,1985,6,13789,2021,4,713,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5c6052ff34f2bde4660c30bcb145b6cbd48494d3,AMAZON PRIME,11.62,30.416666666666668,0.0,13,2023-01-28,0,0.0,7226030,72,1983,10,14401,2019,11,1231,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5c6052ff34f2bde4660c30bcb145b6cbd48494d3,GOOGLE ONE,5.87,30.666666666666668,0.0,7,2023-01-11,0,0.0,7226030,72,1983,10,14401,2019,11,1231,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5c6052ff34f2bde4660c30bcb145b6cbd48494d3,MEGACABLE,93.18,30.5,0.0,3,2022-07-04,0,0.0,7226030,72,1983,10,14401,2019,11,1231,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5c6052ff34f2bde4660c30bcb145b6cbd48494d3,NETFLIX,25.4,30.363636363636363,0.0,12,2022-12-03,0,0.0,7226030,72,1983,10,14401,2019,11,1231,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5ca76d6884d5858a28b3a1caea6590a4c1dfed68,ADOBE,159.8,30.5,0.0,3,2022-06-16,0,0.0,6519039,65,1995,1,10314,2019,1,1532,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ca76d6884d5858a28b3a1caea6590a4c1dfed68,NETFLIX,11.62,30.625,0.0,9,2022-11-30,0,0.0,6519039,65,1995,1,10314,2019,1,1532,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ca76d6884d5858a28b3a1caea6590a4c1dfed68,SPOTIFY,15.06,30.416666666666668,0.0,13,2023-01-20,0,0.0,6519039,65,1995,1,10314,2019,1,1532,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cd9f234bdb43ee6e181b5dfacedbb25c882504d,GOOGLE ONE,5.87,30.6,0.0,6,2023-01-10,0,0.0,5509007,55,1981,3,15353,2022,1,446,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cd9f234bdb43ee6e181b5dfacedbb25c882504d,NETFLIX,25.4,30.5,0.0,3,2022-12-18,0,0.0,5509007,55,1981,3,15353,2022,1,446,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cd9f234bdb43ee6e181b5dfacedbb25c882504d,SPOTIFY,15.06,30.363636363636363,0.0,12,2023-01-03,0,0.0,5509007,55,1981,3,15353,2022,1,446,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ce61f3272e048d597c4c9542d5749292ca8a582,7 ELEVEN,7.82,55.0,0.0,6,2022-12-01,0,0.0,6519039,65,1970,5,19322,2019,9,1306,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5ce61f3272e048d597c4c9542d5749292ca8a582,NETFLIX,25.4,30.666666666666668,0.0,7,2022-11-24,0,0.0,6519039,65,1970,5,19322,2019,9,1306,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5ce61f3272e048d597c4c9542d5749292ca8a582,TELMEX,44.93,47.714285714285715,0.0,8,2022-12-16,0,0.0,6519039,65,1970,5,19322,2019,9,1306,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5db18df3b6c2333b245348535b7a4da1ca0bd2c7,AMAZON PRIME,11.62,30.555555555555557,0.0,10,2023-01-14,0,0.0,5509003,55,1995,3,10248,2021,4,726,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5db18df3b6c2333b245348535b7a4da1ca0bd2c7,DISNEY PLUS,20.81,30.5,0.0,3,2022-06-27,0,0.0,5509003,55,1995,3,10248,2021,4,726,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5db18df3b6c2333b245348535b7a4da1ca0bd2c7,DISNEY PLUS,25.4,30.6,0.0,6,2022-12-27,0,0.0,5509003,55,1995,3,10248,2021,4,726,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5db18df3b6c2333b245348535b7a4da1ca0bd2c7,NETFLIX,25.4,30.571428571428573,0.0,8,2022-12-06,0,0.0,5509003,55,1995,3,10248,2021,4,726,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5db18df3b6c2333b245348535b7a4da1ca0bd2c7,TELCEL,46.08,45.5,0.0,3,2022-12-17,0,0.0,5509003,55,1995,3,10248,2021,4,726,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5dba57234dbf108ff3545c01a3192773e57c9a54,GOOGLE AMAZON MOBILE,11.62,33.18181818181818,0.0,12,2023-01-27,0,0.0,7428032,74,1979,10,15882,2020,11,880,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5dba57234dbf108ff3545c01a3192773e57c9a54,GOOGLE ONE,4.15,36.8,0.0,6,2023-01-28,0,0.0,7428032,74,1979,10,15882,2020,11,880,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5dba57234dbf108ff3545c01a3192773e57c9a54,GOOGLE YOUTUBEPREMIUM,16.21,30.416666666666668,0.0,13,2023-01-26,0,0.0,7428032,74,1979,10,15882,2020,11,880,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5dba57234dbf108ff3545c01a3192773e57c9a54,MELIMAS,15.16,44.5,0.0,3,2022-05-23,0,0.0,7428032,74,1979,10,15882,2020,11,880,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5dba57234dbf108ff3545c01a3192773e57c9a54,NETFLIX,34.59,30.666666666666668,0.0,7,2022-11-21,0,0.0,7428032,74,1979,10,15882,2020,11,880,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5dea7c86fd7d3f666ca9ca33c69f009c78a61f33,MI ATT,46.08,61.0,0.0,3,2022-07-21,0,0.0,4802002,48,1993,4,10930,2017,10,1993,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5dea7c86fd7d3f666ca9ca33c69f009c78a61f33,NETFLIX,34.59,30.363636363636363,0.0,12,2022-12-17,0,0.0,4802002,48,1993,4,10930,2017,10,1993,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5dea7c86fd7d3f666ca9ca33c69f009c78a61f33,SPOTIFY,23.1,30.416666666666668,0.0,13,2023-01-23,0,0.0,4802002,48,1993,4,10930,2017,10,1993,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5dea7c86fd7d3f666ca9ca33c69f009c78a61f33,STARBUCKS,17.47,26.285714285714285,0.0,8,2022-09-06,0,0.0,4802002,48,1993,4,10930,2017,10,1993,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e19d7b6df15f3d7f96884b866a465f3101aa88b,AMAZON PRIME,11.62,30.666666666666668,0.0,7,2023-01-17,0,0.0,5408019,54,1997,3,9501,2021,5,675,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5e19d7b6df15f3d7f96884b866a465f3101aa88b,CANVA,17.47,51.0,0.0,4,2023-01-06,0,0.0,5408019,54,1997,3,9501,2021,5,675,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5e19d7b6df15f3d7f96884b866a465f3101aa88b,GOOGLE YOUTUBE,13.45,30.555555555555557,0.0,10,2023-01-12,0,0.0,5408019,54,1997,3,9501,2021,5,675,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5e19d7b6df15f3d7f96884b866a465f3101aa88b,TOTAL PLAY,72.5,30.5,0.0,3,2023-01-23,0,0.0,5408019,54,1997,3,9501,2021,5,675,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5e762559eef3de0ff32496956bc3a2c641a7e66e,DISNEY PLUS,25.4,30.5,0.0,3,2023-01-09,0,0.0,6519026,65,1981,5,15286,2019,11,1218,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5e762559eef3de0ff32496956bc3a2c641a7e66e,TELCEL,1.96,23.25,0.0,13,2022-10-15,0,0.0,6519026,65,1981,5,15286,2019,11,1218,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5e762559eef3de0ff32496956bc3a2c641a7e66e,UBER,8.28,15.25,0.0,5,2022-10-12,0,0.0,6519026,65,1981,5,15286,2019,11,1218,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5e762559eef3de0ff32496956bc3a2c641a7e66e,WALMART,7.02,11.75,0.0,9,2023-01-25,0,0.0,6519026,65,1981,5,15286,2019,11,1218,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5efc680347f3e792c759cc5ac43f26bc2f854b47,GOOGLE YOUTUBEPREMIUM,16.21,30.416666666666668,0.0,13,2023-01-12,0,0.0,5509010,55,1978,3,16443,2019,4,1456,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5efc680347f3e792c759cc5ac43f26bc2f854b47,IZZI,69.17,37.5,0.0,5,2022-07-03,0,0.0,5509010,55,1978,3,16443,2019,4,1456,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5efc680347f3e792c759cc5ac43f26bc2f854b47,IZZI,87.55,30.5,0.0,3,2022-10-03,0,0.0,5509010,55,1978,3,16443,2019,4,1456,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5efc680347f3e792c759cc5ac43f26bc2f854b47,NETFLIX,25.4,30.363636363636363,0.0,12,2022-12-09,0,0.0,5509010,55,1978,3,16443,2019,4,1456,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5efc680347f3e792c759cc5ac43f26bc2f854b47,SPOTIFY,15.06,30.416666666666668,0.0,13,2023-01-16,0,0.0,5509010,55,1978,3,16443,2019,4,1456,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5f3ca1eb354ca3f34b7044ba6c057a876321f948,NAYAX,2.71,12.210526315789474,0.0,20,2023-01-29,0,0.0,6519025,65,2002,7,7571,2020,8,949,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5f3ca1eb354ca3f34b7044ba6c057a876321f948,NAYAX,5.32,40.0,0.0,4,2022-05-23,0,0.0,6519025,65,2002,7,7571,2020,8,949,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5f3ca1eb354ca3f34b7044ba6c057a876321f948,NETFLIX,11.62,30.333333333333332,0.0,4,2022-12-16,0,0.0,6519025,65,2002,7,7571,2020,8,949,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5f3ca1eb354ca3f34b7044ba6c057a876321f948,SPOTIFY,8.17,30.625,0.0,9,2022-12-31,0,0.0,6519025,65,2002,7,7571,2020,8,949,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5f3ca1eb354ca3f34b7044ba6c057a876321f948,TOTALPLAY,66.87,61.0,0.0,3,2022-12-12,0,0.0,6519025,65,2002,7,7571,2020,8,949,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fa9eb49fd77f4a1fc71dff6ab89eefd137e5618,APPLE,6.56,30.571428571428573,0.0,8,2023-01-25,0,0.0,7327004,73,1990,5,12016,2017,5,2131,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fa9eb49fd77f4a1fc71dff6ab89eefd137e5618,APPLE,15.06,30.571428571428573,0.0,8,2023-01-30,0,0.0,7327004,73,1990,5,12016,2017,5,2131,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fa9eb49fd77f4a1fc71dff6ab89eefd137e5618,AT&T,49.53,37.75,0.0,5,2022-06-30,0,0.0,7327004,73,1990,5,12016,2017,5,2131,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fa9eb49fd77f4a1fc71dff6ab89eefd137e5618,AT&T,50.67,92.0,0.0,3,2023-01-30,0,0.0,7327004,73,1990,5,12016,2017,5,2131,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fa9eb49fd77f4a1fc71dff6ab89eefd137e5618,MELIMAS,15.16,75.0,0.0,3,2022-07-28,0,0.0,7327004,73,1990,5,12016,2017,5,2131,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fa9eb49fd77f4a1fc71dff6ab89eefd137e5618,SPOTIFY,15.06,30.416666666666668,0.0,13,2023-01-26,0,0.0,7327004,73,1990,5,12016,2017,5,2131,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fa9eb49fd77f4a1fc71dff6ab89eefd137e5618,TOTAL PLAY,66.76,30.0,0.0,5,2022-05-14,0,0.0,7327004,73,1990,5,12016,2017,5,2131,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fa9eb49fd77f4a1fc71dff6ab89eefd137e5618,TOTAL PLAY,70.2,30.571428571428573,0.0,8,2023-01-14,0,0.0,7327004,73,1990,5,12016,2017,5,2131,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fbdb84f345421d7fef0d0e939fb6306a11a03f1,AMAZON PRIME,11.62,18.533333333333335,0.0,16,2023-01-26,0,0.0,7024035,70,1981,12,15084,2017,12,1920,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fbdb84f345421d7fef0d0e939fb6306a11a03f1,APPLE,4.72,23.0,0.0,9,2023-01-05,0,0.0,7024035,70,1981,12,15084,2017,12,1920,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fbdb84f345421d7fef0d0e939fb6306a11a03f1,APPLE,5.07,53.5,0.0,5,2023-01-22,0,0.0,7024035,70,1981,12,15084,2017,12,1920,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fbdb84f345421d7fef0d0e939fb6306a11a03f1,APPLE,5.87,8.6,0.0,26,2023-01-06,0,0.0,7024035,70,1981,12,15084,2017,12,1920,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fbdb84f345421d7fef0d0e939fb6306a11a03f1,APPLE,17.36,19.25,0.0,9,2022-11-22,0,0.0,7024035,70,1981,12,15084,2017,12,1920,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fbdb84f345421d7fef0d0e939fb6306a11a03f1,GOOGLE ONE,4.15,30.6,0.0,6,2023-01-05,0,0.0,7024035,70,1981,12,15084,2017,12,1920,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fbdb84f345421d7fef0d0e939fb6306a11a03f1,MERCADO PAGO,3.92,19.454545454545453,0.0,12,2023-01-15,0,0.0,7024035,70,1981,12,15084,2017,12,1920,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fbdb84f345421d7fef0d0e939fb6306a11a03f1,NETFLIX,11.62,12.884615384615385,0.0,27,2022-12-07,0,0.0,7024035,70,1981,12,15084,2017,12,1920,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fbdb84f345421d7fef0d0e939fb6306a11a03f1,SMARTFIT,57.45,30.5,0.0,5,2023-01-20,0,0.0,7024035,70,1981,12,15084,2017,12,1920,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fbdb84f345421d7fef0d0e939fb6306a11a03f1,SPOTIFY,15.06,16.681818181818183,0.0,23,2023-01-29,0,0.0,7024035,70,1981,12,15084,2017,12,1920,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600bcaaa54e4b062801f7eea3f08541e97ab3dce,ALLIANZ MEXICO,574.65,40.666666666666664,0.0,4,2023-01-02,0,0.0,7630087,76,1986,7,13408,2019,5,1403,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600bcaaa54e4b062801f7eea3f08541e97ab3dce,AT&T,23.1,50.333333333333336,0.0,4,2022-06-02,0,0.0,7630087,76,1986,7,13408,2019,5,1403,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600bcaaa54e4b062801f7eea3f08541e97ab3dce,AT&T,25.97,45.5,0.0,3,2022-12-03,0,0.0,7630087,76,1986,7,13408,2019,5,1403,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600bcaaa54e4b062801f7eea3f08541e97ab3dce,GOOGLE YOUTUBEPREMIUM,32.29,30.416666666666668,0.0,13,2023-01-02,0,0.0,7630087,76,1986,7,13408,2019,5,1403,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600bcaaa54e4b062801f7eea3f08541e97ab3dce,NETFLIX,11.62,30.666666666666668,0.0,7,2022-11-25,0,0.0,7630087,76,1986,7,13408,2019,5,1403,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600bcaaa54e4b062801f7eea3f08541e97ab3dce,TELCEL,28.85,101.33333333333333,0.0,4,2022-11-26,0,0.0,7630087,76,1986,7,13408,2019,5,1403,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600bcaaa54e4b062801f7eea3f08541e97ab3dce,TELMEX,44.93,47.714285714285715,0.0,8,2023-01-14,0,0.0,7630087,76,1986,7,13408,2019,5,1403,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
